id,createdAt,updatedAt,deletedAt,date,name,address,point,status,priceInCents,verified,logoPath,link,linkDisplay,polygon,groupID,pricePerN,approved,lat,lng,google_maps_url,price_in_dollars,local_time,updatedAt_local_time,createdAt_local_time
249637c4-33f0-4b69-a047-8c70fddb882e,2022-01-13T10:19:33.769Z,2022-01-13T10:19:33.769Z,,2022-01-13T10:19:33.458Z,Direct Chemist Outlet Ocean Grove,"Shop 1, Marketplace Shopping Centre, 2-20 Kingston Downs Dr, Ocean Grove VIC 3226, Australia","{'type': 'Point', 'coordinates': [144.5482254, -38.2579134]}",IN_STOCK,,False,,,,,,,True,-38.2579134,144.5482254,"https://maps.google.com/maps?q=Shop 1, Marketplace Shopping Centre, 2-20 Kingston Downs Dr, Ocean Grove VIC 3226, Australia",,2022-01-13 21:19:33.458000+11:00,2022-01-13 21:19:33.769000+11:00,2022-01-13 21:19:33.769000+11:00
257d1bf2-c3ba-403b-a1ab-815290b1254a,2022-01-13T10:19:04.723Z,2022-01-13T10:19:04.723Z,,2022-01-13T10:19:04.421Z,Coles,"77 The Terrace, Ocean Grove VIC 3226, Australia","{'type': 'Point', 'coordinates': [144.5239471, -38.2674857]}",IN_STOCK,,False,,,,,,,True,-38.2674857,144.5239471,"https://maps.google.com/maps?q=77 The Terrace, Ocean Grove VIC 3226, Australia",,2022-01-13 21:19:04.421000+11:00,2022-01-13 21:19:04.723000+11:00,2022-01-13 21:19:04.723000+11:00
7d5dc96e-8f1b-4434-9706-8ab3174c1057,2022-01-13T10:18:48.560Z,2022-01-13T10:18:48.560Z,,2022-01-13T10:18:48.258Z,Woolworths,"27/41 Bellarine Hwy, Newcomb VIC 3219, Australia","{'type': 'Point', 'coordinates': [144.3887724, -38.1691903]}",IN_STOCK,,False,,,,,,,True,-38.1691903,144.3887724,"https://maps.google.com/maps?q=27/41 Bellarine Hwy, Newcomb VIC 3219, Australia",,2022-01-13 21:18:48.258000+11:00,2022-01-13 21:18:48.560000+11:00,2022-01-13 21:18:48.560000+11:00
addc95f5-4d91-472c-b9d5-8ea2a6e21fc8,2022-01-13T10:18:04.677Z,2022-01-13T10:18:04.677Z,,2022-01-13T10:18:04.361Z,Direct Chemist Outlet Leopold,"Shop 1, Gateway Plaza Leopold, 641 - 659 Bellarine Highway Corner, Melaluka Rd, Leopold VIC 3224, Australia","{'type': 'Point', 'coordinates': [144.4542148, -38.1861014]}",IN_STOCK,,False,,,,,,,True,-38.1861014,144.4542148,"https://maps.google.com/maps?q=Shop 1, Gateway Plaza Leopold, 641 - 659 Bellarine Highway Corner, Melaluka Rd, Leopold VIC 3224, Australia",,2022-01-13 21:18:04.361000+11:00,2022-01-13 21:18:04.677000+11:00,2022-01-13 21:18:04.677000+11:00
fe984adb-54d1-4fa7-a4ce-0bb08342ae8c,2022-01-13T10:17:51.744Z,2022-01-13T10:17:51.744Z,,2022-01-13T10:17:51.428Z,Coles,"621 - 659 Bellarine Hwy Gateway Plaza (Leopold, Leopold VIC 3224, Australia","{'type': 'Point', 'coordinates': [144.4544775, -38.185325]}",IN_STOCK,,False,,,,,,,True,-38.185325,144.4544775,"https://maps.google.com/maps?q=621 - 659 Bellarine Hwy Gateway Plaza (Leopold, Leopold VIC 3224, Australia",,2022-01-13 21:17:51.428000+11:00,2022-01-13 21:17:51.744000+11:00,2022-01-13 21:17:51.744000+11:00
ed773864-95a7-4ee0-a711-ec78ffd813f1,2022-01-13T10:17:37.394Z,2022-01-13T10:17:37.394Z,,2022-01-13T10:17:37.084Z,Chemist Warehouse Geelong West,"86 Hope St, Geelong West VIC 3218, Australia","{'type': 'Point', 'coordinates': [144.3474523, -38.141698]}",IN_STOCK,,False,,,,,,,True,-38.141698,144.3474523,"https://maps.google.com/maps?q=86 Hope St, Geelong West VIC 3218, Australia",,2022-01-13 21:17:37.084000+11:00,2022-01-13 21:17:37.394000+11:00,2022-01-13 21:17:37.394000+11:00
81b6e259-bf57-4744-be50-f7cc8153c2f9,2022-01-13T10:02:14.768Z,2022-01-13T10:02:14.768Z,,2022-01-13T10:02:14.463Z,CTC Stockland Merrylands - Tobacconist cigarettes cigar bong paper pipe ashtray vape juice gift raw Shisha,"Shop 1039/1 Pitt St, Merrylands NSW 2160, Australia","{'type': 'Point', 'coordinates': [150.9903583, -33.8347489]}",IN_STOCK,10000.0,False,,,,,,4.0,True,-33.8347489,150.9903583,"https://maps.google.com/maps?q=Shop 1039/1 Pitt St, Merrylands NSW 2160, Australia",100.0,2022-01-13 21:02:14.463000+11:00,2022-01-13 21:02:14.768000+11:00,2022-01-13 21:02:14.768000+11:00
e7d1b1e6-44ab-409c-8209-97b35357a886,2022-01-13T09:43:24.120Z,2022-01-13T09:43:24.120Z,,2022-01-13T09:43:23.812Z,Rouse Hill King of the Pack,"10-14 Market Ln, Rouse Hill NSW 2155, Australia","{'type': 'Point', 'coordinates': [150.9238577, -33.6902787]}",IN_STOCK,,False,,,,,,,True,-33.6902787,150.9238577,"https://maps.google.com/maps?q=10-14 Market Ln, Rouse Hill NSW 2155, Australia",,2022-01-13 20:43:23.812000+11:00,2022-01-13 20:43:24.120000+11:00,2022-01-13 20:43:24.120000+11:00
4c7bd8b3-cc34-40a9-b3c9-8279293bc3b2,2022-01-13T09:36:35.961Z,2022-01-13T09:36:35.961Z,,2022-01-13T09:36:35.653Z,Metro petroleum Punchbowl Open 24/7,"998 Punchbowl Rd, Punchbowl NSW 2196, Australia","{'type': 'Point', 'coordinates': [151.0453615, -33.9321677]}",IN_STOCK,,False,,,,,,,True,-33.9321677,151.0453615,"https://maps.google.com/maps?q=998 Punchbowl Rd, Punchbowl NSW 2196, Australia",,2022-01-13 20:36:35.653000+11:00,2022-01-13 20:36:35.961000+11:00,2022-01-13 20:36:35.961000+11:00
964852d5-ca35-48d9-881e-651c13f4c8b8,2022-01-13T09:32:25.843Z,2022-01-13T09:32:25.843Z,,2022-01-13T09:32:25.536Z,Metro Petroleum,"148 Sunnyholt Rd, Blacktown NSW 2148, Australia","{'type': 'Point', 'coordinates': [150.914806, -33.7529387]}",IN_STOCK,,False,,,,,,,True,-33.7529387,150.914806,"https://maps.google.com/maps?q=148 Sunnyholt Rd, Blacktown NSW 2148, Australia",,2022-01-13 20:32:25.536000+11:00,2022-01-13 20:32:25.843000+11:00,2022-01-13 20:32:25.843000+11:00
aa31e68f-91a3-4fbe-afe6-e87eecb904be,2022-01-13T09:27:21.699Z,2022-01-13T09:27:21.699Z,,2022-01-13T09:27:21.396Z,North Adelaide Foodland,"71-79 O'Connell St, North Adelaide SA 5006, Australia","{'type': 'Point', 'coordinates': [138.5957438, -34.9067479]}",IN_STOCK,3300.0,False,,,,,,2.0,True,-34.9067479,138.5957438,"https://maps.google.com/maps?q=71-79 O'Connell St, North Adelaide SA 5006, Australia",33.0,2022-01-13 20:27:21.396000+11:00,2022-01-13 20:27:21.699000+11:00,2022-01-13 20:27:21.699000+11:00
3655d56a-fa43-464f-8b7e-eb59c51eebb0,2022-01-13T09:25:24.165Z,2022-01-13T09:25:24.165Z,,2022-01-13T09:25:23.864Z,Metro Petroleum Canley Heights,"190 Canley Vale Rd, Canley Heights NSW 2166, Australia","{'type': 'Point', 'coordinates': [150.9285399, -33.8844325]}",IN_STOCK,,False,,,,,,,True,-33.8844325,150.9285399,"https://maps.google.com/maps?q=190 Canley Vale Rd, Canley Heights NSW 2166, Australia",,2022-01-13 20:25:23.864000+11:00,2022-01-13 20:25:24.165000+11:00,2022-01-13 20:25:24.165000+11:00
fc3c5ce3-46cf-4896-b876-a30a84167881,2022-01-13T09:13:32.071Z,2022-01-13T09:13:32.071Z,,2022-01-13T09:13:31.769Z,Cringila Cellars,"31 Lake Ave, Cringila NSW 2502, Australia","{'type': 'Point', 'coordinates': [150.8724303, -34.4685192]}",IN_STOCK,,False,,,,,,3.0,True,-34.4685192,150.8724303,"https://maps.google.com/maps?q=31 Lake Ave, Cringila NSW 2502, Australia",,2022-01-13 20:13:31.769000+11:00,2022-01-13 20:13:32.071000+11:00,2022-01-13 20:13:32.071000+11:00
4776bf5a-6427-439f-85eb-39d56e2cff9f,2022-01-13T09:11:12.343Z,2022-01-13T09:11:12.343Z,,2022-01-13T09:11:12.043Z,Apex Petroleum,"1443 Elizabeth Dr, Kemps Creek NSW 2178, Australia","{'type': 'Point', 'coordinates': [150.7915119, -33.8797385]}",IN_STOCK,2290.0,False,,,,,,1.0,True,-33.8797385,150.7915119,"https://maps.google.com/maps?q=1443 Elizabeth Dr, Kemps Creek NSW 2178, Australia",22.9,2022-01-13 20:11:12.043000+11:00,2022-01-13 20:11:12.343000+11:00,2022-01-13 20:11:12.343000+11:00
eae8b0f2-b08a-4293-88df-075894de9f27,2022-01-13T09:10:45.508Z,2022-01-13T09:10:45.508Z,,2022-01-13T09:10:45.207Z,Apex Petroleum,"898-902 Victoria Rd, West Ryde NSW 2114, Australia","{'type': 'Point', 'coordinates': [151.0947271, -33.8118926]}",IN_STOCK,2290.0,False,,,,,,1.0,True,-33.8118926,151.0947271,"https://maps.google.com/maps?q=898-902 Victoria Rd, West Ryde NSW 2114, Australia",22.9,2022-01-13 20:10:45.207000+11:00,2022-01-13 20:10:45.508000+11:00,2022-01-13 20:10:45.508000+11:00
99145fba-3a1c-4ec9-8b88-85b8157bb3f3,2022-01-13T09:10:38.239Z,2022-01-13T09:10:38.239Z,,2022-01-13T09:10:37.937Z,TSG Belmore,"432 Burwood Rd, Belmore NSW 2192, Australia","{'type': 'Point', 'coordinates': [151.0894098, -33.9195857]}",IN_STOCK,,False,,,,,,,True,-33.9195857,151.0894098,"https://maps.google.com/maps?q=432 Burwood Rd, Belmore NSW 2192, Australia",,2022-01-13 20:10:37.937000+11:00,2022-01-13 20:10:38.239000+11:00,2022-01-13 20:10:38.239000+11:00
0a675fcb-fdcb-4a0b-8c7c-b247f90043d2,2022-01-13T09:06:37.555Z,2022-01-13T09:06:37.555Z,,2022-01-13T09:06:37.249Z,Metro Petroleum Guildford,"2 Rawson Rd, Guildford NSW 2161, Australia","{'type': 'Point', 'coordinates': [151.0088794, -33.8636891]}",IN_STOCK,,False,,,,,,,True,-33.8636891,151.0088794,"https://maps.google.com/maps?q=2 Rawson Rd, Guildford NSW 2161, Australia",,2022-01-13 20:06:37.249000+11:00,2022-01-13 20:06:37.555000+11:00,2022-01-13 20:06:37.555000+11:00
0da7d90b-fde5-4ec2-91da-65830816f625,2022-01-13T09:05:20.519Z,2022-01-13T09:05:20.519Z,,2022-01-13T09:05:20.218Z,King of the Pack Strathfield Plaza Tobacconist Cigarette Cigar Smoke Shop,"Shop 54/11 The Boulevarde, Strathfield NSW 2135, Australia","{'type': 'Point', 'coordinates': [151.0934474, -33.8730449]}",IN_STOCK,,False,,,,,,,True,-33.8730449,151.0934474,"https://maps.google.com/maps?q=Shop 54/11 The Boulevarde, Strathfield NSW 2135, Australia",,2022-01-13 20:05:20.218000+11:00,2022-01-13 20:05:20.519000+11:00,2022-01-13 20:05:20.519000+11:00
9f541d3b-9855-4285-b9cf-fd42ec9a20b6,2022-01-13T09:01:00.941Z,2022-01-13T09:01:00.941Z,,2022-01-13T09:01:00.631Z,Metro Belmore Open 24/7,"607-613 Canterbury Rd, Belmore NSW 2192, Australia","{'type': 'Point', 'coordinates': [151.0959163, -33.9214794]}",IN_STOCK,,False,,,,,,,True,-33.9214794,151.0959163,"https://maps.google.com/maps?q=607-613 Canterbury Rd, Belmore NSW 2192, Australia",,2022-01-13 20:01:00.631000+11:00,2022-01-13 20:01:00.941000+11:00,2022-01-13 20:01:00.941000+11:00
21888ea5-d9e2-4eb2-aa46-1d038012d162,2022-01-13T09:00:29.567Z,2022-01-13T09:00:29.567Z,,2022-01-13T09:00:29.262Z,Beverly Hills Family Chemist,"550 King Georges Rd, Beverly Hills NSW 2209, Australia","{'type': 'Point', 'coordinates': [151.0829323, -33.9516379]}",IN_STOCK,1750.0,False,,,,,,1.0,True,-33.9516379,151.0829323,"https://maps.google.com/maps?q=550 King Georges Rd, Beverly Hills NSW 2209, Australia",17.5,2022-01-13 20:00:29.262000+11:00,2022-01-13 20:00:29.567000+11:00,2022-01-13 20:00:29.567000+11:00
c701eca0-70bd-4169-be2b-82f260ce4d51,2022-01-13T08:53:22.307Z,2022-01-13T08:53:22.307Z,,2022-01-13T08:53:21.996Z,Metro Petroleum,"16 Ingersole Dr, Kelso NSW 2795, Australia","{'type': 'Point', 'coordinates': [149.6243204, -33.4212519]}",IN_STOCK,8500.0,False,,,,,,4.0,True,-33.4212519,149.6243204,"https://maps.google.com/maps?q=16 Ingersole Dr, Kelso NSW 2795, Australia",85.0,2022-01-13 19:53:21.996000+11:00,2022-01-13 19:53:22.307000+11:00,2022-01-13 19:53:22.307000+11:00
5eb1d44e-ac3e-4238-96ed-d9744917f9e7,2022-01-13T08:42:34.777Z,2022-01-13T08:42:34.777Z,,2022-01-13T08:42:34.474Z,Free Choice Tobacconist,"3/15 Cleeve Cl, Mount Druitt NSW 2770, Australia","{'type': 'Point', 'coordinates': [150.8210094, -33.7680461]}",IN_STOCK,,False,,,,,,,True,-33.7680461,150.8210094,"https://maps.google.com/maps?q=3/15 Cleeve Cl, Mount Druitt NSW 2770, Australia",,2022-01-13 19:42:34.474000+11:00,2022-01-13 19:42:34.777000+11:00,2022-01-13 19:42:34.777000+11:00
0492235f-34d2-4f89-9da5-1fd0228714a8,2022-01-13T08:41:35.881Z,2022-01-13T08:41:35.881Z,,2022-01-13T08:41:35.576Z,Strathfield king of the pack ,"54 The Boulevarde, Strathfield NSW 2135, Australia","{'type': 'Point', 'coordinates': [151.0942545, -33.8743888]}",IN_STOCK,,False,,,,,,,True,-33.8743888,151.0942545,"https://maps.google.com/maps?q=54 The Boulevarde, Strathfield NSW 2135, Australia",,2022-01-13 19:41:35.576000+11:00,2022-01-13 19:41:35.881000+11:00,2022-01-13 19:41:35.881000+11:00
1ecd76a8-4067-4db3-8b09-ab58d0a1d289,2022-01-13T08:25:01.764Z,2022-01-13T08:25:01.764Z,,2022-01-13T08:25:01.461Z,Metro Petroleum Bexley,"630 Forest Rd, Bexley NSW 2207, Australia","{'type': 'Point', 'coordinates': [151.1176733, -33.9592718]}",IN_STOCK,,False,,,,,,,True,-33.9592718,151.1176733,"https://maps.google.com/maps?q=630 Forest Rd, Bexley NSW 2207, Australia",,2022-01-13 19:25:01.461000+11:00,2022-01-13 19:25:01.764000+11:00,2022-01-13 19:25:01.764000+11:00
1196ef5a-c463-4ff1-8183-8d77e37031a8,2022-01-13T08:24:39.793Z,2022-01-13T08:24:39.793Z,,2022-01-13T08:24:39.484Z,Metro Petroleum Epping,"30 Bridge St, Epping NSW 2121, Australia","{'type': 'Point', 'coordinates': [151.0796801, -33.7747801]}",IN_STOCK,,False,,,,,,,True,-33.7747801,151.0796801,"https://maps.google.com/maps?q=30 Bridge St, Epping NSW 2121, Australia",,2022-01-13 19:24:39.484000+11:00,2022-01-13 19:24:39.793000+11:00,2022-01-13 19:24:39.793000+11:00
28ef33ba-2d2d-4d64-9531-5f995ee9a7e3,2022-01-13T08:13:51.061Z,2022-01-13T08:13:51.061Z,,2022-01-13T08:13:50.758Z,Metro petroleum benalla,"5913 Midland Hwy, Benalla VIC 3672, Australia","{'type': 'Point', 'coordinates': [145.9805696, -36.534876]}",IN_STOCK,,False,,,,,,,True,-36.534876,145.9805696,"https://maps.google.com/maps?q=5913 Midland Hwy, Benalla VIC 3672, Australia",,2022-01-13 19:13:50.758000+11:00,2022-01-13 19:13:51.061000+11:00,2022-01-13 19:13:51.061000+11:00
5f85472b-f5fb-4501-84a1-e9aa1b1f6fa4,2022-01-13T08:13:30.423Z,2022-01-13T08:13:30.423Z,,2022-01-13T08:13:30.121Z,Centro IGA Milsons Point,"Shop 1/30 Alfred St S, Milsons Point NSW 2061, Australia","{'type': 'Point', 'coordinates': [151.2113827, -33.8480911]}",IN_STOCK,1500.0,False,,,,,,1.0,True,-33.8480911,151.2113827,"https://maps.google.com/maps?q=Shop 1/30 Alfred St S, Milsons Point NSW 2061, Australia",15.0,2022-01-13 19:13:30.121000+11:00,2022-01-13 19:13:30.423000+11:00,2022-01-13 19:13:30.423000+11:00
3eabe5e8-e474-4533-a44d-47c137d31b71,2022-01-13T08:06:42.659Z,2022-01-13T08:06:42.659Z,,2022-01-13T08:06:42.357Z,Centro North Ryde ,"1/1 Network Pl, North Ryde NSW 2113, Australia","{'type': 'Point', 'coordinates': [151.1382494, -33.7952143]}",IN_STOCK,,False,,,,,,,True,-33.7952143,151.1382494,"https://maps.google.com/maps?q=1/1 Network Pl, North Ryde NSW 2113, Australia",,2022-01-13 19:06:42.357000+11:00,2022-01-13 19:06:42.659000+11:00,2022-01-13 19:06:42.659000+11:00
5e21241d-1ea4-4aa4-a02f-a4cd16da5916,2022-01-13T07:58:04.695Z,2022-01-13T07:58:04.695Z,,2022-01-13T07:58:04.390Z,TSG NORTH SYDNEY TOBACCONIST,"107 Walker St, North Sydney NSW 2060, Australia","{'type': 'Point', 'coordinates': [151.2091058, -33.8389596]}",IN_STOCK,3000.0,False,,,,,,1.0,True,-33.8389596,151.2091058,"https://maps.google.com/maps?q=107 Walker St, North Sydney NSW 2060, Australia",30.0,2022-01-13 18:58:04.390000+11:00,2022-01-13 18:58:04.695000+11:00,2022-01-13 18:58:04.695000+11:00
65ab3dc6-daf5-44c5-be3c-e510f1d40012,2022-01-13T07:47:20.275Z,2022-01-13T07:47:20.275Z,,2022-01-13T07:47:19.969Z,Blakes Pharmacy,"20 Darlinghurst Rd, Potts Point NSW 2011, Australia","{'type': 'Point', 'coordinates': [151.2250946, -33.8732691]}",IN_STOCK,1700.0,False,,,,,,1.0,True,-33.8732691,151.2250946,"https://maps.google.com/maps?q=20 Darlinghurst Rd, Potts Point NSW 2011, Australia",17.0,2022-01-13 18:47:19.969000+11:00,2022-01-13 18:47:20.275000+11:00,2022-01-13 18:47:20.275000+11:00
362fa276-da88-4caf-9011-44f81c192e6f,2022-01-13T07:40:47.404Z,2022-01-13T07:40:47.404Z,,2022-01-13T07:40:47.104Z,Chemsave Pharmacy,"The Eastwood Centre, 43-44/152-160 Rowe St, Eastwood NSW 2122, Australia","{'type': 'Point', 'coordinates': [151.0813089, -33.792344]}",IN_STOCK,1599.0,False,,,,,,1.0,True,-33.792344,151.0813089,"https://maps.google.com/maps?q=The Eastwood Centre, 43-44/152-160 Rowe St, Eastwood NSW 2122, Australia",15.99,2022-01-13 18:40:47.104000+11:00,2022-01-13 18:40:47.404000+11:00,2022-01-13 18:40:47.404000+11:00
bb911cda-e12f-4b66-bd3c-c3dd62996b03,2022-01-13T07:37:22.735Z,2022-01-13T07:37:22.735Z,,2022-01-13T07:37:22.433Z,Bellambi Drive Thru Pharmacy,"5/53-55 Pioneer Rd, Bellambi NSW 2518, Australia","{'type': 'Point', 'coordinates': [150.9106452, -34.3683639]}",IN_STOCK,6600.0,False,,,,,,4.0,True,-34.3683639,150.9106452,"https://maps.google.com/maps?q=5/53-55 Pioneer Rd, Bellambi NSW 2518, Australia",66.0,2022-01-13 18:37:22.433000+11:00,2022-01-13 18:37:22.735000+11:00,2022-01-13 18:37:22.735000+11:00
f3b6e8a4-462e-4c22-8504-f54ad73a8e0c,2022-01-13T07:35:52.023Z,2022-01-13T07:35:52.023Z,,2022-01-13T07:35:51.712Z,Caltex Yetholme and Motor Inn,"3529 Great Western Hwy, Yetholme NSW 2795, Australia","{'type': 'Point', 'coordinates': [149.8297641, -33.4464621]}",IN_STOCK,2500.0,False,,,,,,1.0,True,-33.4464621,149.8297641,"https://maps.google.com/maps?q=3529 Great Western Hwy, Yetholme NSW 2795, Australia",25.0,2022-01-13 18:35:51.712000+11:00,2022-01-13 18:35:52.023000+11:00,2022-01-13 18:35:52.023000+11:00
c6b4b4b3-9170-421f-aa51-15a4134fcb80,2022-01-13T07:30:14.203Z,2022-01-13T07:30:14.203Z,,2022-01-13T07:30:13.901Z,Al Amin Supermarket,"Shop 1/188 Guildford Rd, Guildford NSW 2161, Australia","{'type': 'Point', 'coordinates': [150.9934025, -33.8556491]}",IN_STOCK,2000.0,False,,,,,,1.0,True,-33.8556491,150.9934025,"https://maps.google.com/maps?q=Shop 1/188 Guildford Rd, Guildford NSW 2161, Australia",20.0,2022-01-13 18:30:13.901000+11:00,2022-01-13 18:30:14.203000+11:00,2022-01-13 18:30:14.203000+11:00
ca76aa1b-cefe-45ba-80b0-e393a2a00943,2022-01-13T07:20:42.282Z,2022-01-13T07:20:42.282Z,,2022-01-13T07:20:41.981Z,Crown square Convenience Store Irish Uk American Brazil,"Shop 263/6 Potter St, Waterloo NSW 2017, Australia","{'type': 'Point', 'coordinates': [151.2122802, -33.8992919]}",IN_STOCK,3495.0,False,,,,,,2.0,True,-33.8992919,151.2122802,"https://maps.google.com/maps?q=Shop 263/6 Potter St, Waterloo NSW 2017, Australia",34.95,2022-01-13 18:20:41.981000+11:00,2022-01-13 18:20:42.282000+11:00,2022-01-13 18:20:42.282000+11:00
d80970f9-8a25-461f-bbb4-c2128f5705a9,2022-01-13T07:18:01.884Z,2022-01-13T07:18:01.884Z,,2022-01-13T07:18:01.581Z,Mascot Station Convenience And Tobacconist,"60/7 Bourke St, Mascot NSW 2020, Australia","{'type': 'Point', 'coordinates': [151.1874161, -33.9234508]}",IN_STOCK,,False,,,,,,,True,-33.9234508,151.1874161,"https://maps.google.com/maps?q=60/7 Bourke St, Mascot NSW 2020, Australia",,2022-01-13 18:18:01.581000+11:00,2022-01-13 18:18:01.884000+11:00,2022-01-13 18:18:01.884000+11:00
32c77da2-fb11-4181-8aed-06f72496928a,2022-01-13T07:17:32.061Z,2022-01-13T07:17:32.061Z,,2022-01-13T07:17:31.754Z,Speedway birrong,"158 Auburn Rd, Yagoona NSW 2199, Australia","{'type': 'Point', 'coordinates': [151.0212558, -33.897577]}",IN_STOCK,,False,,,,,,,True,-33.897577,151.0212558,"https://maps.google.com/maps?q=158 Auburn Rd, Yagoona NSW 2199, Australia",,2022-01-13 18:17:31.754000+11:00,2022-01-13 18:17:32.061000+11:00,2022-01-13 18:17:32.061000+11:00
64e379fa-9a9e-4e7f-9d5b-da80593cabcb,2022-01-13T07:16:25.773Z,2022-01-13T07:16:25.773Z,,2022-01-13T07:16:25.472Z,Metro petroleum chester Hill,"172 Hector St, Chester Hill NSW 2162, Australia","{'type': 'Point', 'coordinates': [151.0054991, -33.8889235]}",IN_STOCK,,False,,,,,,,True,-33.8889235,151.0054991,"https://maps.google.com/maps?q=172 Hector St, Chester Hill NSW 2162, Australia",,2022-01-13 18:16:25.472000+11:00,2022-01-13 18:16:25.773000+11:00,2022-01-13 18:16:25.773000+11:00
3e58d994-93c9-4914-9dc7-7acdcb957687,2022-01-13T07:10:42.992Z,2022-01-13T07:10:42.992Z,,2022-01-13T07:10:42.690Z,Blooms The Chemist,"26/73 Belmore Rd, Randwick NSW 2031, Australia","{'type': 'Point', 'coordinates': [151.2408875, -33.9154219]}",IN_STOCK,6000.0,False,,,,,,5.0,True,-33.9154219,151.2408875,"https://maps.google.com/maps?q=26/73 Belmore Rd, Randwick NSW 2031, Australia",60.0,2022-01-13 18:10:42.690000+11:00,2022-01-13 18:10:42.992000+11:00,2022-01-13 18:10:42.992000+11:00
18e5d3ec-6535-41ee-818c-d95d4f9386dc,2022-01-13T07:09:06.077Z,2022-01-13T07:09:06.077Z,,2022-01-13T07:09:05.777Z,Centro Lane Cove ,"2 Waterview Dr, Lane Cove NSW 2066, Australia","{'type': 'Point', 'coordinates': [151.1507425, -33.8206031]}",IN_STOCK,,False,,,,,,,True,-33.8206031,151.1507425,"https://maps.google.com/maps?q=2 Waterview Dr, Lane Cove NSW 2066, Australia",,2022-01-13 18:09:05.777000+11:00,2022-01-13 18:09:06.077000+11:00,2022-01-13 18:09:06.077000+11:00
52c87402-b199-4c29-8cc3-267419ef7c53,2022-01-13T07:05:28.495Z,2022-01-13T07:05:28.495Z,,2022-01-13T07:05:28.190Z,My Discount Pharmacy,"178B Marine Parade, Maroubra NSW 2035, Australia","{'type': 'Point', 'coordinates': [151.2568669, -33.945947]}",IN_STOCK,,False,,,,,,,True,-33.945947,151.2568669,"https://maps.google.com/maps?q=178B Marine Parade, Maroubra NSW 2035, Australia",,2022-01-13 18:05:28.190000+11:00,2022-01-13 18:05:28.495000+11:00,2022-01-13 18:05:28.495000+11:00
3d0c334f-3e41-4d15-a1e7-0be721f852ed,2022-01-13T07:03:35.651Z,2022-01-13T07:03:35.651Z,,2022-01-13T07:03:35.343Z,Lloyds Supa IGA South Hurstville,"3/2-8 Greenacre Rd, South Hurstville NSW 2221, Australia","{'type': 'Point', 'coordinates': [151.1038844, -33.9775509]}",IN_STOCK,1650.0,False,,,,,,1.0,True,-33.9775509,151.1038844,"https://maps.google.com/maps?q=3/2-8 Greenacre Rd, South Hurstville NSW 2221, Australia",16.5,2022-01-13 18:03:35.343000+11:00,2022-01-13 18:03:35.651000+11:00,2022-01-13 18:03:35.651000+11:00
fb5cf22b-3dda-4eb2-bf08-cb7ee38b0e69,2022-01-13T07:02:21.068Z,2022-01-13T07:02:21.068Z,,2022-01-13T07:02:20.764Z,Metro Petroleum Appin,"38 Appin Rd, Appin NSW 2560, Australia","{'type': 'Point', 'coordinates': [150.7866516, -34.203754]}",IN_STOCK,2250.0,False,,,,,,1.0,True,-34.203754,150.7866516,"https://maps.google.com/maps?q=38 Appin Rd, Appin NSW 2560, Australia",22.5,2022-01-13 18:02:20.764000+11:00,2022-01-13 18:02:21.068000+11:00,2022-01-13 18:02:21.068000+11:00
bccc1d5a-56f7-4d19-b35f-6e9ac09eba3b,2022-01-13T06:47:23.988Z,2022-01-13T06:47:23.988Z,,2022-01-13T06:47:23.688Z,Metro,"2 David St, Greenacre NSW 2190, Australia","{'type': 'Point', 'coordinates': [151.0594094, -33.8961355]}",IN_STOCK,2000.0,False,,,,,,1.0,True,-33.8961355,151.0594094,"https://maps.google.com/maps?q=2 David St, Greenacre NSW 2190, Australia",20.0,2022-01-13 17:47:23.688000+11:00,2022-01-13 17:47:23.988000+11:00,2022-01-13 17:47:23.988000+11:00
60d95f87-9467-497a-90ae-128e43226409,2022-01-13T06:45:27.572Z,2022-01-13T06:45:27.572Z,,2022-01-13T06:45:27.264Z,Cincotta Discount Chemist Harris Park,"82 Wigram St, Harris Park NSW 2150, Australia","{'type': 'Point', 'coordinates': [151.0090293, -33.8212084]}",IN_STOCK,38000.0,False,,,,,,20.0,True,-33.8212084,151.0090293,"https://maps.google.com/maps?q=82 Wigram St, Harris Park NSW 2150, Australia",380.0,2022-01-13 17:45:27.264000+11:00,2022-01-13 17:45:27.572000+11:00,2022-01-13 17:45:27.572000+11:00
62f0a049-7650-4f5f-a1e3-da3a72650208,2022-01-13T06:45:08.830Z,2022-01-13T06:45:08.830Z,,2022-01-13T06:45:08.519Z,Coles Randwick,"148 Belmore Rd, Randwick NSW 2031, Australia","{'type': 'Point', 'coordinates': [151.240209, -33.9162204]}",IN_STOCK,3000.0,False,,,,,,2.0,True,-33.9162204,151.240209,"https://maps.google.com/maps?q=148 Belmore Rd, Randwick NSW 2031, Australia",30.0,2022-01-13 17:45:08.519000+11:00,2022-01-13 17:45:08.830000+11:00,2022-01-13 17:45:08.830000+11:00
